H(firstname),H(lastname),city,age,sex,vote
dcc34e1970caa761223ff867021ee7eb42657b54e8b37157820503709f9a2804,ee4549898b0a9387cd56c9ca0aebed29d5a09272314ea1099dc055d260ba42d1,Marieville,60,Female,Red
d9c63a7ab95d8b5a3832eacffc7f1c05cb00e10ce4e524cbe1b8e01d90fb8c7f,e799b7489c926187ce7702c8f5fcf9ce56e3e14868621e2a060a27fe176780e3,Brooks,85,Male,Red
639dac6759c4e0b0169789ce8b11e60a9ca2aa2bf2b83a0fab119dd898dfe481,5aebc7b24cf38bff81fdc3556523d5785c4f660e2e12d9c920a9c6c8e0340166,New Westminster,80,Male,Orange
b7175c4e6ba81e0afae6a426dcaa10d5701d23bf009eacf4dbbbdd4858e179cf,c7d91825bfcd5cc264678f6199e21de5e4e514b49529e71cca7510094682c86b,Ottawa,20,Male,Blue
c96c217d5ce0d50c0b31eb9ccae3cf0e18afe263680285c94dfe44b4357c57e2,944121090d7c88853a4bba2d1a997d17431b03da6f6dba0175d900a8ba5bff3b,Hamilton,25,Male,Purple
fbfbab6457e2360b2545eb2f6f2113ac006dbc0f74cc5e9df06a2ad8d703097e,998e76d63c09be53702974e56e1c22b77d9438364074536ca39f814c54d5d59e,Lebel-sur-Quévillon,80,Female,Green
f07663a57754a183c43337f15d61c012b7a10516c4a7ab834a033ca69c7f76f9,01d60ee729b3b7dd26597e53483d0c6c9f0e921c37fd94c380c230b27d9f3b58,Dauphin,95,Female,Green
3578b5d469add0153d3f380419d2e0b50aec87c68edfeff5757b21abe4878bf2,54664f19940fe8aa5096f282b49eb9ba36679837475192558b2284c9e7d6274a,Flin Flon,35,Male,Orange
dc483bf3a27c2ec765d4d1553ab2d7c6b70212c6505b164fee18995cde96d1ae,c601f2673b840d367d0dba1b8e3b44b91a011e51f2c897b5e72a91d6e6a6ef00,Courtenay,60,Male,Purple
bc740db6efeefc8199f444ccc5512886a1246a3e738cae7b8c8857077d39877f,db7f1e75f5bbc0ef58ff993fd88ba81dd320cf62359570865f28645ce8abdbc3,Lac-Delage,45,Female,Orange
1b5a753a40c74df6277ad6ffc376cbf78f2741b3d14c5c6abf5341da04e3e093,d1820106b06fa19ebde3d8a68d22e99c9fdc3ed6ba033fbbd34a599cda64f404,Waterloo,90,Male,Green
1b806d5567d3dc8f79f94f2bb7f6ad32eb7b8c2fa540838945042c5ac67aa529,dab3fbe6ae33389ad15b0a75e0f0ea7be1d8641c366be6d2098f375d382765bd,Lac-Saint-Joseph,85,Female,Orange
7e3b38b5f486c1c3d15b34415c1b41161744c68f19ebf400a350f83edfc37d68,af6fd5686697c0d592b90feeaef43e9cba059c485d807a513817df304b520d39,Macamic,55,Female,Green
fe18dd27e77607566b52eaa04f1e074b86746ebd5e555cd010884fb0159c35ca,a4d9ba002e17d53cd362f215068e24e1e70b56b7cd3944d55c83b668c1d9d08b,Disraeli,30,Female,Orange
311174dd2147f62ef37682d37fe3dded3febe4bec3ef26b2d0013d6620f0fc0f,9bb40581d328afed9cbe8eb8312e384d05817ad66a86ea869ac93c2cd9d9014b,Senneterre,75,Male,Blue
831f108160bbfc8e636c34015ecec26a4d87f9f05af697f91a387c360adcf110,f67cd70b689a57c3bcf8369f425f6ce03fadbfa6bb44374d77f192096353f194,Berthierville,65,Female,Purple
aa5fa0bad88ad8a8d2cb21e928b9d6120450ff174023c1694e2a69f01debc6d2,66d51381c00086b01c0762d836f4320f17de052194c4f08b63e0be341533fe38,L'Île-Cadieux,75,Female,Purple
34515223778616f16002462409f25a53d368d613fe6a0235d21ef393265bdb51,c3711ce668e1b33fbbbec7a379d31bb4b115666951401e54244d61bef6b352bc,L'Assomption,40,Male,Blue
c7c1024eb248f3d851abe4113c9191a18f201d048ad7a188a43e926c6e8ba53c,cb898ee7180301928d26b2123bca7f9dae74b5a9cf15aac9e965aa2c8f68199b,Vancouver,25,Female,Purple
22a0ca75a2745048fd62d31d273a07f2504be6a26addda192fc31fbf7e5253fe,b2b468cc4130eaf3dc162bd5b4cedb4f558e5aebf7efa79381ccf8649998a427,Meadow Lake,85,Male,Orange
36202ee8bbbd9dff600e993a4e9a31af97231122d0ba640bd18953bf59ba6020,dee6f8c0b808de3e96c1609c094df6ebdb07faf9216baa6286b80df44a234624,Edmundston,90,Female,Purple
aebcba3daa5b8e6700397e3fb0b8e809f68028fb9228fb126bbbb82c88ed8dcb,aca8482d8ab4368377d107da99d04c888cd656919f894957e06d8d7324e248b8,Saint-Jérôme,25,Male,Orange
a1fd9d394bb75c19543e89d83b5e3254fae9ca3aeb3d9222c34f4170a6ff8274,1076dc5cef27ce4a03509b28b8f6df49b74290be256797dd4da2b514169320aa,Kimberley,40,Male,Blue
7d939bf9fe6520840031faf9fad4f4560044e2837fee053d08e89a237edd2f02,4172bee9f196f5a1dec9444e09627ac26d281267deb8256d8b52320cbac9b69b,Woodstock,25,Female,Blue
18d21543d761b487c7dfdfd22c6a7f563b8fb82bb9142b4cf0a248c34051c702,54934ab6c2efd5f197e0618cd5f534289b1c8fa6c6cb3b944d56dd8bb8bc9149,Dauphin,85,Female,Blue
cbd57a9430927bde4ebfc4cc914289e2b320a2a3ea960c54dfba600bcfc55eef,32df3741edfe44bdc74357a77dad06e7c00b0c1fbc92350b283b2087a78c16aa,Lac-Sergent,50,Female,Green
a7de0272a681fa20917fb9f37c5da916e97d3a4787ca4104ac6d7720792996f0,b7a8cc110af23eccb441b4e527b98e9bbac882d910bb6ea978f12719e79d8700,Greenwood,80,Male,Red
a7f3e2e0320266e4d42de1e3571e3ba57a2f638e8f498eaf5d4da0656eb4b591,5b85066fedb6029a6b8da88ac4b11c6eaa4bc32bee9f5ef61056ffef527f59d8,Orillia,95,Female,Orange
6e26e032216c93ddae64bab5bea9e811ede0e3d5273d91c5dbdfd2baa7ea5ea3,85b9f19866843750296eb0d01280ae3ceb04ef50d27bff12dbb991f4cdf956b7,Desbiens,80,Male,Green
1951776488ae4dfa398df28e91f26a434a11abbafa9eb7becf1ca3cdbfa721fb,21e117077bccb816ac1a3cecf9ed5f9851852b34bab643799644ce66bb084a27,Beaconsfield,100,Male,Purple
395e317d769980e411a4d2e63f69816d7d982f9c62ed9b98fc89815f1c7219d2,8a27d4a11bb6b7c024dd10f40608d394e2b7f8e42a21b3efdef020b239c42982,Swift Current,40,Male,Blue
e9258cdc9ed4f536b231e18e9140c4b283e947b912fd3dcbf20dbda6bb8f10d0,94f82daf786dd5cff1d08cf374f506a6731774a83a78a085a3a84ef3ae80c44c,Paspébiac,95,Male,Purple
0c31c5a081edf8b20c4e9a9bd3995660e9b144eb45b5add02d852ec21babc643,679a4bc27b75f12c7c0aa0a190d9ccc57ebe81ee7fa8c3eb0a4839d22913fb53,Sainte-Brigitte-de-Laval,100,Female,Red
9bc60fe860b035faba4f5f031e08865f3e35b74461de260c1ebb80eca2e28d00,b3e16a09a40b456efb01d7553f7b44ba953639f737a358b10a9a1702458c7f02,Lac-des-Aigles,75,Male,Red
c487079a9f823390319ec4a54f788923620021cffd1d9ca6703884653f3d6011,ed1899189db9faf0ebed6dac4619b7ddcc654b2f3d2c8677b56c6be3dd440cf4,Macamic,20,Male,Blue
362509e2884644b1ab14772b11b462f8b0498672d8f000a42fed3c80282d7399,27adb4604731b475d363ee9d2ab6813391476ff3661a9296144ab114bc3c7a68,Dawson Creek,20,Male,Red
ff553dd3a7863d59281a4f8188357ffe0181ccce1142c41f25b52ef48eb968ef,bc6fb58a5dedb1aacbaf36a89d2fd87540bed8494f9c166823c0cf72f601ab1a,Port-Cartier,65,Female,Orange
950a935fe1e4bbeb762f23cec72e528d812344799555fb218bd89a1572c80804,93720dcb3d595ddd0e755b22ef1da11ef405d0d2f99592ff3d65d0512d36dc96,Cornwall,60,Female,Blue
297335d43bcf4dab2105c69ddf5993736a5242d7c7f2815e182cab47db159b4f,54ecc95a532b0ec4e8ec1aa3eaddb57e3df830482d0e0dd65445e03fa7582fd5,Notre-Dame-des-Prairies,50,Female,Green
ed861f8ff225b9c209c5f28a47d1841e7228ec7a4401337ec01af6b6fbad1def,42dbf4d34045e27266b5c4d16c865d645d99b9678113874606d8076360db31d3,Thorold,40,Male,Orange
32b7984735a6442288f0660f3ae5a4b42683b1eb783671e2446f011febed3b5c,0b80051dbd3700ece535728bba1453d90e33a5ae291e2734e04c3c422784b69a,Estevan,65,Female,Blue
a3edd345828d27508d7c6dcb27a945bf50a860846b9fef9b78094d13a6015c29,44be38379416c3e37854301c2c8ba7d7599725885e3cecad19bdad9852f9c545,Moncton,75,Male,Green
5f2d1d30a85a3e81c9aa9c4284042a069543d823c5a3f8ba5d0aa4803fbb19cc,08a0e4034b5ef7c6cd6d804ac7740aed870f2cf993980fe5e35cc0e4b9333f6c,Haldimand County,30,Female,Green
f372ad814ff64610d5a7d88734fa7826342565a5e7a18e356938ce607e50bf15,fbc5423da5090c005ca0194c3a478ab62b11d5bda42062c435b63a9a30187ba0,Percé,65,Male,Orange
1ba704c4190085d1fd0a20a8886e9910de4c6622c2f908079354178eb6fb5e02,ab83a61c4f71ffe169fb84d8a14a66cfc486cc32a3079bfd7d1f0638ab3870bf,Pont-Rouge,65,Male,Orange
0e32e41dc7240b12e7ca120bdc40b190131332fd93c65f388ee1d7a4399aca97,2a902a42221ff264cb3b1bee712aa7889a0baf1eb999be3adbc4b3a1b88969f9,Bois-des-Filion,90,Female,Green
c557131a2579b364f49a8bb253251c5a589b8ee6a9efec44e7d5fcc7cd419153,bcc98d3c5be7547605f0daa8d691f5fd145b3daa3ba4076cc08ef25d7d69e559,North Bay,100,Female,Purple
58a1af3a03f3ea8aa86fef324e849ff969590c98d7571c61a34eeb2ead511a2e,d3d01d1d2c35dfd1168b04560e26d837bed41f4463270d6e4b1ce8be25e24832,Yorkton,45,Male,Blue
17190d79411cc55dc700322266614166394addc11bedf94177eaf7a12024b908,f6f9fa6e69a7f44c5d4e64d876c826c7d2617418c827bc91277112e92474d16e,Prince Rupert,90,Male,Purple
6511b24c4f62a3db149ca1eb38cee6617b41cf722adf8058b2f6dc7b4c7b897c,6b094bbad989dfb5d572b125d728c427d0b4324b1cf379d0b14a943f602ea38d,Salaberry-de-Valleyfield,90,Male,Green
a87bd6c5c4a14aa1224ef19a0677583d0515b175c8af53e80ed16caa1c0ea7c8,af8b5281a58094a8f88ce1b3f8ac80be2b2583642a32c39ad3432dd402fa35e0,Vaudreuil-Dorion,95,Female,Orange
10807853dbda756ba71f75b643df261c4a16f5e33ae544cfddcf6acc021592f5,5817323f2f3ff804043cb6703d41a4fcc6efd32d42418ee231d5a9a0f12d8fa7,Iqaluit,30,Female,Red
fc8440f38ca52c8d207aac31561298c42dc06914331f839fca27c6978cc2f7a4,96ea39cc35127db2c8addd15d63a8e0a79a733b5cc9000df527843d3c286cc58,Saint-Lambert,25,Female,Orange
21fd4c2cd1562385541953ca067f0bebd2035cc5edc1e2f7ab3f7316f6a75c5f,0d79f435c5256a65d2c8b3bab2e12676d9c41a57e78d14a624a15c83a86452bd,Cowansville,75,Male,Green
eb06bf96a73109e7ba6afbb29964cf63cdf367410b0fa06165a45345b3d20b70,9fb6e2c7862578d40ce317bf789c116153968e422d0623aafea259429a98896d,Edmonton,85,Male,Blue
e9c3611dd90e1ceb716ec015c7848a143dcd138ff3dee759cbe96badec50e1a3,225b5a98584e3366ce381ecd2dbdab41a0ae8544fe95dc4b8df8cafcec1d4296,Moncton,20,Female,Orange
b7b7beb55459373c7b0eb8d420010cb468746b065a21027e867ad19aa9d6fde6,ab82e09400f3766cd8cabb431718137c30a4fb7d7002dd57545ac919d131a7f1,Yellowknife,25,Male,Purple
9fbfdfbd56fa21d5ffbd2df46df57c8021dab6709d1435df57cd90c6a8c905f4,536f7f3b44a7f0c52ce1716a5696ca199298a2ca204bfe2e0f6d7d65f467b8f6,Parksville,70,Female,Blue
5f82886cc1bfc919d0c6caf20068dbcde2b92f377a12fc5d9a25fbe0d0a3b43c,fbe2ee0071def2879e58adb8f9694d93eb1b0037204f745f79f119cc9b7fcc63,Mascouche,75,Female,Blue
1c46226f33f1032ca048da848d857b3ffc44e5893e9a6d8930b409e67522dc51,05e820b73a5e348f79c3bd193b2498f342c0429fa847e054750b6bfa6b1ebb68,Châteauguay,30,Female,Orange
7eb580a03d3d1090f191e876812fe360dd05439651187d8f9e34efedc61298bf,5ea1805b9f4de7b6500ca15cafbc8d243b3a44509449d7000f18cbef6c96c7c3,Revelstoke,80,Female,Blue
4d743fac13f0a69549cb7be1cf0e6c6835f966df9e5f8456f16c15695be34e7e,5c4b6b9628166374f29bf86dcd9f3941d8b73ed90e724ee3b99ec5a67cf78c5f,L'Île-Cadieux,95,Male,Green
dd40670a566982d5347ae3c8f906c328de64c3b147e14bfa8c4b0d8b9c3d62ae,48f3b26ddf3a37921fa21bc0d70a620440135e50cf5509ea22c1252cd386f202,Markham,50,Female,Red
6b7250e646fa2090fbb5de423be133b90de5ed61f2e1ce0b903a76be13b9fab1,0d1a07c62864a3a1d7adaaa3d21a5710153d5ef0267c6054c9c294671336e560,L'Île-Dorval,35,Male,Blue
a0f1bb7395e57de5e7532057025312517c04bf32dc9225b047c1f620dc3d289e,e78191093b7e6762e1af435f000e812c5d9c0ba0b3bdcc61b00bd8816f78a87e,Métis-sur-Mer,95,Female,Orange
98cf1790a0c69d6b1bc0663c94928270f6ded4efb0fee07f5faef3be359021a4,2eb6187be8de465d93530b48b643169a8ac5522e9fba2e6b2b9122030b4981c4,Fernie,35,Male,Purple
94095ebb8bed194030a3762cd742eb5e95e88d26f1aae416fadc203cec9dcfd6,98a86acab9ff1fc3b54b32125e9d8c90dbae7ffd680e050744eadb01960d766a,Salmon Arm,65,Male,Red
4e1b5dfc27572ad8b504d1fc810dc38708f455a86b0a7db9b4cac665f38dee9d,33131425fedfaa95f59781b1d3ade103fafffb29e7eb1389c98c8ec2f21abddd,Dauphin,70,Female,Purple
fbfbc13b6f94002b051b999e8adc77581d9097375479a9691aca6023395d05b3,3ba153c67f8065c310dd0b839de2814b27bd461cbcb90466e84e2715607135d9,Forestville,60,Male,Red
bfa12921167082c56a042608728791f5f75675b3802676b678aa64df35495915,15740f80d56d5ea9eb30b013ba61b9586c5896c5eb9226fdb4da7558b2e53254,Kimberley,100,Male,Red
f4781efd5b8573bec3bcbddc196e64d8c66a47ee9696145cafe56734854a37e8,a5043d64978af5448551f8b94dfbed5d60897dfd61dbca94590bd3636222ad32,Brooks,75,Male,Blue
da9b7b56727f18989a5265fe345219b886a905fbd008c77bd9784ef1ebe6ef5d,5952723098047eb43fd18e2a384f0cba718245b19c033b16b2ccd31753c8f372,Sainte-Marguerite-du-Lac-Masson,95,Male,Red
ed63c2cfdaae3830fafc1b37d9d088b84d16f358e633ea28b70a962d1bde03ef,967d87e4d9bb08dc44b611870985992abe331d9c2df8d6d7b310ec07e9fb0723,Thompson,95,Male,Orange
dafab8d833f5148c84791dd88566f426161dafd45090ab8e19a277204bc874a6,426cd847a581cbf8025affa4b693c11746cfa49dc29f5a59418e0896d5d44c7e,Rossland,85,Female,Red
515a1138821e63a75cfc06d41e8d6a0f760cf9ff4e1c481fa71f34cfe4015a55,11a35adc84c5b1dec305fa40a89803e281fcfe97973c2d1e90916e5379806d11,Charlottetown,100,Female,Orange
bcc8dce06c8aa96ee303e896bc10fce9b49fba355dd481b1b85b2c72b7a503e1,adb47701870f14b251e7203fde1e06e04bcc3b825bc6df0f60e7ed76ebec4dc9,East Angus,65,Female,Orange
73898d890dce5ea74e1521b0955ebbdadc0a6d4d081aa53fd7fbb2a342d14584,f08ea57acfccfed74cd3cd49f49fbf8a1f5719625e3b2894463bc55fa23c4dca,Saint-Lambert,95,Male,Blue
777444c58cb0c7c4d864e4ec61c69e1356de9522f6859a5b834fac38031e6e93,edf40c4721ed0d580f17c241085f8c721ec4f0e422feb05d98c326e247cc032d,Murdochville,65,Female,Green
899a5830dce14710c8936d08e4219612e452242b9f40455c3faed7c4164c4ca8,4a569668c6ed45feefe62401b52cdf54aee531d5ddf9239688c836bd709cc5f8,Roberval,95,Female,Green
5030fad936b6d5ff12b55bb4c47bbe8ad7434ae29f5ad28cb25884c5b9964f86,1a802e86434850acf5aeb9fc07486678a5d0cbb9454303a2b16f7d29e38f9f8b,Saint-Augustin-de-Desmaures,85,Male,Blue
cf6d26edfeeadfb2f5b7e5569afeebfcfe7e51539112f915b30283d85e00e68b,7352e8c158d613027dca39970faac373edd7772e8223f412317579c97f9ed537,Sainte-Julie,55,Female,Green
8e3a7a9318ea62b47a6606b3a179e2cfb1d8b6db33f57dda63882fa02588f865,e43b6c60193958ed6976ed4f2847e0b88e1bb15935e855ec24fad3ca7f6c8668,Kenora,20,Male,Green
4630d92149eafeb2bba41f613b54b7dff0c4f70d8560ed28c4dd0996b3adccc2,8f14a0669bb0add2613d80ae94914fea58739cd34b86384c9e4212568299b1d2,Château-Richer,80,Female,Purple
3e4ea925d15ba68f2c27934dc400cee9f981bd0758930d9518c873195d628b05,7d421b13be0b641c104400dd295d87e148b7d3fa4f0e87d6f41bd8296880162b,Melville,80,Male,Purple
b60179d4c91b8ba475cfe4f43c1fd220699b49909875c850b6e6e166cbcf126c,3dafdb6d8bf90e1d1255a4c1a99ed6652555a8358de212e47fa0eee9fc2e9958,Whitehorse,60,Male,Green
d38964df57aff9964159a6d88ec4f2b2661303a186ee35375f7b774dbcf9c88f,c904bd773774efdaa9349569994444e8e1776906787cc13af87b672dc0ebce28,Trois-Pistoles,85,Male,Red
46b743c7285bc2aabf5f4e80124445d8dc791d9c95aa9190bc111e3068e07831,0e07044d82d4e69b3dcfed52134b44fa07296f54a97368fdc0e662c826529d85,Saint-Honoré,95,Female,Blue
84719ea03d61983bff0bec026309cf766e95708bc05f41841a5ddb2575898936,cfedd3a3846f7d1b152371ad374615b02b22b6efc236de66fb0b7c14b21b101c,Chambly,90,Female,Purple
266bfe300db004e26429fc6a5bcd1b3e145039220962028017a6cf5fd6a0116a,bca9365ed71ac48f12e7ac3ecd6a0a1fca49691f6afccda4855038db59c62848,Schefferville,25,Male,Orange
f0069c47e2013fbd54805916ad12f12370814b30c4d9801b1038f9868528aa20,bf35b4e29360bad6155d915ae29f294fa66df693b1b981f8c1d5bf2c7f3cd01f,Saskatoon,20,Female,Blue
453ddb24795ab52f3eb58d0a200b5df4724d7aa32b786a3d27d5a137769103fd,d07444b5f67ddbd6202f026e6df0a63607e296612c188cd1024f7cd4317f4721,Yellowknife,65,Female,Purple
5b61f71ac462f652646dc5b7f95720a13341bf0ef303180bc1bc9bd5201c6825,51718c7d2320d71e42c2454877443a98b92ed5ec7d01673ac66781bfe4296972,Sept-Îles,30,Male,Red
033c990a015816e14aef03b41ed787bccfa8f997af52e80851b992dcdd300b34,fa8bb7b9952b1a27e3d26a0a6fa59bd97984f594178b2c5c5791fbb74a5282ee,Cranbrook,75,Male,Red
db5d244d1d6a2efdd4c5f7b0f282a36522880058252a99cc736f1d6a66f4552c,a702a5b6785ab6693229904a649613df7af42e25d6fccb16dfe9d6eb8b106092,Saint-Charles-Borromée,90,Male,Red
48bb8e3193f388fa23750b7cf08ccf9d206a109c0a85970ca842b75e344967e8,d7fdb1add37f3c3a141826a08bf34c6f487851f8926d7e17093ee1493754d4f4,Grande-Rivière,50,Female,Purple
797a99cc61202607d4c1fce782fdf7b61fb3f435829915a2f08d7b45cc043fa5,37c8470fa0e6c4487438b70db073684018641ce6c59179ac4d870b2c13ddd44a,Métis-sur-Mer,60,Female,Red
cc3bb403d36f5e59da2f7cc7d55a4093c2ce1d5bdb1f3c3361d7ae8055d1a84a,182ee043ef709ae3aa0b7aeb70b4f3f44edc60f4f1996162ba3bbaad11f9c3de,Port Moody,85,Female,Purple
feaa1eee704403700bccbae38a0f7ba26ad0b57c502c5c61b23272c270a06433,fbb8059d705f81fb588381fcf553af265339b8abb45e74e1e3bcbc91e91510e7,Laval,80,Female,Orange
833dd1dde8ee462a71fe8892f20a386851ac637e6bd03592c9aa711138861350,472a568d242746f86a3f0f65469e39c5debf18ebd9f5ea4c5ed271ffb25e5f4b,Causapscal,65,Female,Purple
863e5c17da89d756cf4cda2fb5c7fecfcecc24f6b244e450862d3e045fbce8e1,d46dd578fe007327138aa3128a7559b8a479b69a119e4969e27103b98278fff2,Cap-Santé,25,Female,Green
6a707ed03e5ecb197e0b4757fc59f89dd2985483521d3b632e076374b2b29c6b,1a9cb4400c2fc64f0604201121422b86dd7dbf6258acad62c636e083191fc904,Rimouski,95,Male,Purple
fa6ab62d57c47d953e672947b31a220ba3a1c1aaaf72e16ea1653e4880a99cd9,d7439ecace37dc0526cc77bf71c1a21eff2e9113fab870ea53e3beab3e7c9887,Kingsey Falls,50,Female,Blue
55c6bfec18b59a975a54be4d47170f4fff334704b0bf058612f6584be5a2ad25,cdad938cc00e5b5d6fd7b7dd80bac8bc24788b5cac08c1661f6fddc5bcce52fb,L'Île-Dorval,25,Male,Blue
2e94f6b045074e980a06a26eb5d9c85f12651a0e0b960c929cb5076ed7c9d1d5,d8b1cca4b43c97c5919dbb4584001bc3ab56e08045ef0f87020a099b38156b5b,Williams Lake,35,Male,Green
b998e1865ade446f5fd9d2b31d79f53aec8a2c6e05262c46b6dc1808394bbe69,1edbfc8df68d2e030af4fc0c23cfdc86e1fef466e5e95535f06589d303445aec,Saint-Joseph-de-Sorel,40,Male,Red
7f0f0b7b15bb1739d22df0af027cf8b40d4a4b752df60681f75fadbb8b4bbacb,961d7026a5a2aef6c45ebcfa1d0d329bd2c3ebf112db2eb8feb15683375426d1,Grand Forks,65,Male,Purple
45c0740cc6c3ac21e25af002e262ed37828ad65a0886943001e32e65fd9c509f,b299f5f4e88f0342c08eccef49623d416a1d7ba82944a35a477b181a8afbbb5e,Thorold,75,Female,Blue
001fe09565294d97f83455e810d3acb855c2c0a5ce9e5399720fe6f986f9ee77,e21a021f646032ab31cad82e6e409fe96af5f457bbca7156885fd6084dee6d18,Stratford,20,Male,Purple
1cf9318e8a337270959c0e43f725635ddf6348f1f260e75e7dac29034e621006,63f87a8abce54cb356f9aa4fa25008ea0a1d2f0e4d174247c18598e118b8514e,Huntingdon,60,Male,Purple
9282cecb26067eb58d556e02de8f835e64cf39bbed17eb43a5a30a56e3ee0b0c,8e70efdec94933a5e9ecb15eb70e8b3d9e006932edf1b4ac2b240f39c5d791ca,Mont-Joli,20,Female,Blue
b7398601367f28bd60136908cbdc0cb134565c088a0f8b3a5272d2ab3d383e1d,6e7ab048e76a33f840e04fc45c02271b05c595cd25934b00475f1b9730cf3f1b,Saint-Amable,85,Male,Purple
def2cea7900b2d585f3e5f8c8f31bb76da985776d16b6f51dc26ced3a169a40c,fc3483848f88bf729af8bab24fc9d28561b464b6e15fff673694fdfc74802b53,Notre-Dame-de-l'Île-Perrot,85,Female,Red
c28ddcea5236cb68ef6765ffa4f9cc1ed18524f2701af3c3f6e79a172a4947ec,5483436c74d134d653acd0548968c37aa26afc90a5216ee3baec75c5d129e999,Lac-Saint-Joseph,65,Male,Orange
de1760b0379bbbb6c7a16fa04b328623992768f3c0fa08eddce6c30b964e4583,3929ca4ea0a96304128382ef9b587988c20a0648b29f9d7aef88e3d7ad678494,Baie-D'Urfé,90,Male,Red
323a8635e7835c9560720ab5673dca88328d075172cc38d7c599873b15c17625,4fe35e18658356e592a01cf11a1144844ce6fb1fec678323eeb1a80b08b80f34,Gatineau,95,Female,Blue
24de48df392f5016dcf82ce5b80e12a342af3fd42d694e2dc406c2245cdefd7d,ff3cb31694c2537fab113c89d8f9f46e26d643fe14b3e1b57eab631cc999f88d,Beaconsfield,70,Male,Green
923f1f327253eed9e4c4891068ef5e2b70c98b037ca9e4dae67c91e96616ac46,778ac992ac7e7999b53ccf7c62d2d626f0d9891dee2a18f5f59d7d15c4eee968,Lavaltrie,60,Female,Purple
442b72f23f6cf570082a9cb96f2dcb15a99be739ff8fe790d0381c1e0dd80258,bab1eac2f5472a85445dcf0e3b1cd7034582d1616fb315c04ac47decffa35c20,Salmon Arm,45,Female,Orange
fb5ec80b8ef0fbb272a1a655dbcac7f7904236959a84f512262190fbeae3578f,275b70c258b12c4e70f4f8ab4a0859144bb2b9ee15f8e9a3c478ac30d49ddaaf,Bécancour,75,Male,Green
7b1cb5e2bacea4bf83fac3cb336bb15318c3d1ee34422c121639f11cddce1b1d,ed257c8ac5b16c5c5120fb9028d158fad85199a187bacf2fa70b971b1ec07e5b,Trail,60,Male,Green
e0447781eecf97044f5d8fb99169ee549c76d4725708af0be57b1d7b0cf86c01,ebe100af04315e0f56a4192db36792515ac9e64fb1fead97ddd9d44c50a4c186,Bécancour,65,Female,Purple
3380514d5f75e3e83e29d6132013c7d49fc37211bf63a95e49da5b7eb3df8caa,c743b180ac512a8b8d6f6da96a8344ad0ec03967c2569a8c9a1b15b8c5e9144b,St. Catharines,20,Male,Purple
4e8d6486269492d8e0815c92bd939f8bb3386ce2b5ab45cee7d7ca7b0f2313e0,8e04b1ff5e37c151dba40b52c2ea005ea7d692dd1186ee5e896e540df5ded771,Baie-Saint-Paul,45,Male,Red
0574e1b161ae7bfd3f9a9b6a6eb93b1570ee29a6819e9377ff2ceadd07b55dd7,a7852bc7a52b7572a8c0ef217eb7c08d227764f8a20320d6432b0fa7916ce71e,Louiseville,95,Male,Blue
0bc16ab5dfd7c2e15a6f209e5fee5d1df6c9c79d8c0309f6a3b63a8a8f214f9f,2991219c9375646ec224334232fb07ae8ebaa2944f2fffb7917dd255fbd51a7d,Château-Richer,25,Female,Red
2ef2bacbe960e319ce215d1cb20ffe12a4f1dcd373d81e0cab61e2f4f4d45874,54448a8b5efefc37ca0ffda269fbb7b7d8f9ccb332db76c8d35034b5ca171f34,Rigaud,50,Male,Green
fd3788afb7043d2805208e6925cbafc04ad9ee0740642f2f6cd5c90fa5705613,f6dbba421b77dc62850411fe669916613c3387161d9bee0e00386557f6948c3c,Cambridg,50,Male,Purple
00aebab9fe93f54877bcf111921dc74dc19dc0b9c21ecaf4b96fe4917fa6e201,5d7386ed33008d8e9049369ebb2ad4a4dbd5c70285a4225abc42324a3ec2dd2a,Victoriaville,50,Female,Blue
516f5a2a6fd9510f3a656845d9b54862d38b3e4664c948885c7178701fe20284,e89c17995150471f8e353567d2dd1b37cafa240eb89864e0dd0ebe05a2fa842b,Thurso,60,Female,Red
b5ec68d4980621e5507429672ca5aaaa98b7f8d2df6aacc16531a4c76a120d05,e8d08c77c81a458f35b5eec2340ba18b1da647142ea258fc7c943a335f32af28,Alma,70,Female,Green
4bf7d2126dd60a105641f379ed3897e089befdebef11b46da743515bbf34a3c9,8e209683216ff752ae56e8b93fc6774358b0ec0702fa31297e49f7aeb5af2b4c,Cookshire-Eaton,35,Female,Red
f14b24e2541c6557cc134ad9429ce83fee8b4367c6148a7acd14892b46605153,4b7d049ada7fc87a11c0e36b8352eea16d89791392f954dc85bed7cc0c4c4814,Saint-Lambert,65,Male,Purple
19e4608fcdb36e3dd04871d448eb6f0372ed280eb09daafce10130fd7841cddc,3ad8608bf4eb4ad10333ab8e35a1dc1a3afbe3d99620f41c6c1108dbad5f91f7,Lévis,65,Male,Purple
275a3435318696e7415026548e0304af147320de6333382cd18c6648509c9a40,f66d310a21a488db658bcd882c2e8c2f83825e65ca784d4bb2f461c0944f1d4f,Coquitlam,95,Male,Purple
83fe8633dffc6e2fbd2f5a88fde5898166b29f501a513030c5a035b2565b5a39,0ead2959f18f64877682201e2e2f7d0824540db197f70da2bc2d282a5db65e09,Grande Prairie,70,Male,Orange
148c045a423f84af5816af96758cdb304b54bba204b2ccd6c5c4add2dc0eda15,a00c5c48f9501eb11e65015de7fc811ce1556b23797083b1d239e4a0ba96e6dd,Salaberry-de-Valleyfield,80,Male,Green
